txn_id,timestamp,from_acct,to_acct,amount,anomaly_type,label
T19882,2024-09-27 11:56:00,A0072,A0195,9021.89,circular_flow,1
T7448,2024-09-27 12:17:00,A0185,A0310,6245.12,normal,0
T5588,2024-09-27 12:18:00,A0071,A0206,6779.37,normal,0
T14150,2024-09-27 12:37:00,A0361,A0060,8459.28,normal,0
T19509,2024-09-27 12:38:00,A0078,A0064,892.44,normal,0
T4252,2024-09-27 12:38:00,A0451,A0093,547.44,normal,0
T21127,2024-09-27 12:43:00,A0367,A0367,2099.2,self_loop,1
T3229,2024-09-27 12:52:00,A0304,A0178,876.72,normal,0
T21080,2024-09-27 12:57:00,A0120,A0120,7102.51,self_loop,1
T24300,2024-09-27 13:18:00,A0333,A0005,9513.26,structuring,1
T11867,2024-09-27 13:39:00,A0046,A0376,4993.71,normal,0
T8400,2024-09-27 13:42:00,A0272,A0196,7436.97,normal,0
T18592,2024-09-27 13:44:00,A0034,A0317,2769.92,normal,0
T11037,2024-09-27 13:44:00,A0468,A0087,5022.22,normal,0
T12197,2024-09-27 13:53:00,A0228,A0072,9054.1,normal,0
T17072,2024-09-27 13:57:00,A0282,A0141,9735.0,normal,0
T17929,2024-09-27 14:15:00,A0136,A0430,1427.27,normal,0
T10047,2024-09-27 14:16:00,A0468,A0043,5467.74,normal,0
T10062,2024-09-27 14:20:00,A0382,A0466,4646.66,normal,0
T8022,2024-09-27 14:33:00,A0451,A0424,3582.74,normal,0
T21743,2024-09-27 14:42:00,A0112,A0112,4645.52,self_loop,1
T17255,2024-09-27 14:48:00,A0250,A0221,9112.44,normal,0
T11436,2024-09-27 14:50:00,A0076,A0144,9194.16,normal,0
T22328,2024-09-27 14:52:00,A0102,A0102,6064.28,self_loop,1
T72,2024-09-27 14:53:00,A0195,A0245,158.37,normal,0
T5078,2024-09-27 14:54:00,A0499,A0202,564.0,normal,0
T1433,2024-09-27 15:10:00,A0197,A0220,2077.24,normal,0
T6429,2024-09-27 15:11:00,A0498,A0277,5095.38,normal,0
T2083,2024-09-27 15:14:00,A0207,A0107,2257.49,normal,0
T6559,2024-09-27 15:15:00,A0027,A0028,1839.95,normal,0
T8858,2024-09-27 15:18:00,A0326,A0325,6156.28,normal,0
T24098,2024-09-27 15:48:00,A0045,A0432,9037.97,structuring,1
T6275,2024-09-27 15:56:00,A0461,A0025,5595.3,normal,0
T25047,2024-09-27 16:10:00,A0120,A0126,9273.41,structuring,1
T12979,2024-09-27 16:27:00,A0068,A0138,3213.11,normal,0
T12732,2024-09-27 16:28:00,A0381,A0457,7150.99,normal,0
T25345,2024-09-27 16:33:00,A0058,A0382,9627.14,structuring,1
T1269,2024-09-27 16:42:00,A0161,A0268,9116.75,normal,0
T805,2024-09-27 16:44:00,A0361,A0287,8225.46,normal,0
T8336,2024-09-27 17:27:00,A0263,A0446,8935.29,normal,0
T5327,2024-09-27 17:31:00,A0216,A0404,1584.07,normal,0
T15331,2024-09-27 17:42:00,A0445,A0320,7707.28,normal,0
T16316,2024-09-27 17:42:00,A0069,A0150,4565.67,normal,0
T13239,2024-09-27 18:35:00,A0450,A0191,215.9,normal,0
T16688,2024-09-27 18:45:00,A0263,A0416,4625.98,normal,0
T11950,2024-09-27 18:49:00,A0496,A0103,6595.17,normal,0
T11215,2024-09-27 19:10:00,A0208,A0452,6258.14,normal,0
T8445,2024-09-27 19:35:00,A0059,A0438,8797.39,normal,0
T17060,2024-09-27 19:57:00,A0171,A0128,8866.64,normal,0
T22302,2024-09-27 20:26:00,A0328,A0328,5989.27,self_loop,1
T9723,2024-09-28 08:38:00,A0372,A0473,1491.83,normal,0
T10879,2024-09-28 10:08:00,A0121,A0144,1151.24,normal,0
T16114,2024-09-28 15:59:00,A0392,A0218,3132.27,normal,0
T17638,2024-09-28 16:06:00,A0384,A0177,1927.1,normal,0
T8925,2024-09-28 16:56:00,A0344,A0128,1596.4,normal,0
T19395,2024-09-28 18:23:00,A0316,A0375,2875.11,normal,0
T6828,2024-09-28 19:33:00,A0329,A0353,3128.07,normal,0
T19198,2024-09-28 19:36:00,A0390,A0360,5913.08,normal,0
T21375,2024-09-28 20:20:00,A0143,A0143,3146.46,self_loop,1
T2831,2024-09-28 20:28:00,A0197,A0392,1791.07,normal,0
T14710,2024-09-28 20:34:00,A0407,A0350,1945.12,normal,0
T10452,2024-09-28 20:50:00,A0205,A0004,5481.27,normal,0
T9468,2024-09-28 22:22:00,A0231,A0040,1409.32,normal,0
T2625,2024-09-28 22:29:00,A0356,A0073,4629.97,normal,0
T2246,2024-09-28 23:11:00,A0315,A0286,4654.23,normal,0
T23736,2024-09-29 04:16:00,A0112,A0210,7738.28,after_hours,1
T14031,2024-09-29 15:09:00,A0323,A0309,6508.25,normal,0
T5345,2024-09-29 15:15:00,A0278,A0310,815.26,normal,0
T18140,2024-09-29 15:27:00,A0016,A0306,7616.83,normal,0
T17894,2024-09-29 16:02:00,A0191,A0384,5104.99,normal,0
T14393,2024-09-29 16:30:00,A0396,A0037,7939.5,normal,0
T5930,2024-09-29 16:41:00,A0049,A0135,4402.99,normal,0
T16332,2024-09-29 17:37:00,A0429,A0426,4355.55,normal,0
T16535,2024-09-29 18:31:00,A0347,A0382,7853.31,normal,0
T20195,2024-09-29 18:39:00,A0126,A0016,8597.15,circular_flow,1
T20194,2024-09-29 18:39:00,A0280,A0126,8697.15,circular_flow,1
T20193,2024-09-29 18:39:00,A0016,A0280,8797.15,circular_flow,1
T21672,2024-09-29 19:22:00,A0014,A0014,7296.8,self_loop,1
T221,2024-09-29 20:17:00,A0386,A0332,1991.92,normal,0
T16919,2024-09-29 21:30:00,A0448,A0112,6753.05,normal,0
T20037,2024-09-29 21:56:00,A0333,A0360,9374.83,circular_flow,1
T20038,2024-09-29 21:56:00,A0360,A0115,9274.83,circular_flow,1
T20039,2024-09-29 21:56:00,A0115,A0333,9174.83,circular_flow,1
T12812,2024-09-29 21:59:00,A0462,A0372,8526.42,normal,0
T24316,2024-09-29 22:38:00,A0446,A0389,9670.84,structuring,1
T22895,2024-09-30 00:44:00,A0053,A0380,2188.0,after_hours,1
T23780,2024-09-30 01:51:00,A0389,A0384,5542.68,after_hours,1
T23056,2024-09-30 02:24:00,A0413,A0370,3451.68,after_hours,1
T23962,2024-09-30 04:15:00,A0102,A0049,5328.79,after_hours,1
T23347,2024-09-30 04:42:00,A0280,A0220,6095.1,after_hours,1
T23256,2024-09-30 05:05:00,A0017,A0342,5519.54,after_hours,1
T15105,2024-09-30 06:31:00,A0141,A0450,252.73,normal,0
T19357,2024-09-30 06:36:00,A0282,A0415,4689.67,normal,0
T1864,2024-09-30 06:37:00,A0393,A0277,9803.77,normal,0
T12538,2024-09-30 07:04:00,A0035,A0168,8737.85,normal,0
T17857,2024-09-30 07:06:00,A0003,A0292,9180.06,normal,0
T13796,2024-09-30 07:12:00,A0133,A0491,5333.59,normal,0
T5616,2024-09-30 08:32:00,A0061,A0406,9906.86,normal,0
T9203,2024-09-30 09:01:00,A0422,A0125,2305.88,normal,0
T21322,2024-09-30 09:10:00,A0446,A0446,8223.44,self_loop,1
T367,2024-09-30 09:24:00,A0231,A0318,630.75,normal,0
T5138,2024-09-30 09:26:00,A0203,A0292,6778.73,normal,0
T17185,2024-09-30 09:43:00,A0411,A0117,2042.59,normal,0
T13651,2024-09-30 09:50:00,A0465,A0420,7003.37,normal,0
T4103,2024-09-30 09:56:00,A0338,A0198,5059.65,normal,0
T4589,2024-09-30 10:01:00,A0299,A0361,3930.34,normal,0
T8326,2024-09-30 10:13:00,A0397,A0067,7399.46,normal,0
T5877,2024-09-30 10:13:00,A0366,A0212,2623.21,normal,0
T3484,2024-09-30 10:38:00,A0315,A0142,5253.9,normal,0
T14668,2024-09-30 10:39:00,A0067,A0019,489.26,normal,0
T11083,2024-09-30 10:41:00,A0394,A0191,1715.99,normal,0
T15440,2024-09-30 10:42:00,A0063,A0333,6475.43,normal,0
T7075,2024-09-30 10:45:00,A0467,A0345,9921.51,normal,0
T19367,2024-09-30 10:53:00,A0195,A0358,6021.72,normal,0
T12591,2024-09-30 11:00:00,A0378,A0421,241.58,normal,0
T13697,2024-09-30 11:12:00,A0355,A0133,6156.33,normal,0
T24224,2024-09-30 11:14:00,A0080,A0177,9300.18,structuring,1
T14001,2024-09-30 11:17:00,A0293,A0244,5989.43,normal,0
T13454,2024-09-30 11:19:00,A0254,A0044,3139.68,normal,0
T7026,2024-09-30 11:27:00,A0409,A0431,6734.27,normal,0
T1271,2024-09-30 11:35:00,A0309,A0283,2238.8,normal,0
T19643,2024-09-30 11:46:00,A0378,A0367,5693.77,circular_flow,1
T19641,2024-09-30 11:46:00,A0367,A0004,5893.77,circular_flow,1
T19642,2024-09-30 11:46:00,A0004,A0378,5793.77,circular_flow,1
T9255,2024-09-30 11:48:00,A0467,A0302,4464.8,normal,0
T12217,2024-09-30 11:53:00,A0215,A0197,3385.38,normal,0
T12573,2024-09-30 11:58:00,A0313,A0446,4011.64,normal,0
T14158,2024-09-30 12:24:00,A0379,A0244,3618.35,normal,0
T2923,2024-09-30 12:25:00,A0281,A0241,4487.56,normal,0
T24490,2024-09-30 12:26:00,A0017,A0428,9003.89,structuring,1
T8266,2024-09-30 12:36:00,A0114,A0498,1041.68,normal,0
T15201,2024-09-30 12:37:00,A0132,A0066,8476.49,normal,0
T13625,2024-09-30 12:50:00,A0126,A0167,3984.9,normal,0
T10517,2024-09-30 12:50:00,A0122,A0258,8488.09,normal,0
T10089,2024-09-30 12:55:00,A0272,A0233,9872.39,normal,0
T15843,2024-09-30 12:56:00,A0287,A0355,7265.81,normal,0
T12161,2024-09-30 14:10:00,A0398,A0081,8181.52,normal,0
T8655,2024-09-30 14:27:00,A0050,A0209,6734.32,normal,0
T16914,2024-09-30 14:29:00,A0020,A0493,460.46,normal,0
T10970,2024-09-30 14:32:00,A0426,A0320,2268.54,normal,0
T15218,2024-09-30 14:51:00,A0434,A0102,7257.32,normal,0
T6597,2024-09-30 15:04:00,A0113,A0172,3723.23,normal,0
T21329,2024-09-30 15:08:00,A0302,A0302,1527.79,self_loop,1
T24872,2024-09-30 15:17:00,A0302,A0142,9714.71,structuring,1
T15663,2024-09-30 15:29:00,A0112,A0429,9714.84,normal,0
T10253,2024-09-30 15:44:00,A0463,A0479,9122.36,normal,0
T24247,2024-09-30 15:45:00,A0120,A0139,9448.52,structuring,1
T20337,2024-09-30 15:46:00,A0045,A0173,8728.95,circular_flow,1
T20338,2024-09-30 15:46:00,A0173,A0446,8628.95,circular_flow,1
T20339,2024-09-30 15:46:00,A0446,A0045,8528.95,circular_flow,1
T3886,2024-09-30 15:51:00,A0094,A0135,226.66,normal,0
T15515,2024-09-30 15:53:00,A0236,A0430,5095.57,normal,0
T15992,2024-09-30 15:59:00,A0145,A0125,139.13,normal,0
T6083,2024-09-30 16:20:00,A0276,A0370,5035.48,normal,0
T13407,2024-09-30 16:35:00,A0397,A0315,240.05,normal,0
T14974,2024-09-30 16:35:00,A0481,A0324,8535.88,normal,0
T3113,2024-09-30 16:47:00,A0341,A0149,9604.35,normal,0
T21407,2024-09-30 16:53:00,A0333,A0333,1250.16,self_loop,1
T14647,2024-09-30 16:54:00,A0258,A0288,1082.41,normal,0
T12390,2024-09-30 17:20:00,A0321,A0447,4140.2,normal,0
T17882,2024-09-30 17:22:00,A0283,A0055,8335.87,normal,0
T12974,2024-09-30 17:23:00,A0193,A0183,7264.59,normal,0
T19506,2024-09-30 17:42:00,A0282,A0433,6372.07,normal,0
T18951,2024-09-30 17:48:00,A0410,A0142,7798.76,normal,0
T13031,2024-09-30 17:57:00,A0157,A0394,660.77,normal,0
T16372,2024-09-30 18:09:00,A0198,A0222,7550.32,normal,0
T5948,2024-09-30 18:23:00,A0318,A0203,2297.97,normal,0
T2425,2024-09-30 18:35:00,A0255,A0422,269.18,normal,0
T10772,2024-09-30 18:48:00,A0048,A0047,4062.7,normal,0
T19311,2024-09-30 19:35:00,A0090,A0416,6563.95,normal,0
T2849,2024-09-30 19:49:00,A0331,A0105,271.15,normal,0
T22245,2024-09-30 19:53:00,A0014,A0014,7984.03,self_loop,1
T10914,2024-09-30 20:30:00,A0152,A0063,9026.25,normal,0
T7090,2024-09-30 20:37:00,A0217,A0103,2124.72,normal,0
T4895,2024-09-30 20:56:00,A0452,A0071,2255.51,normal,0
T24515,2024-09-30 21:39:00,A0446,A0045,9280.4,structuring,1
T15421,2024-09-30 22:17:00,A0397,A0265,3746.37,normal,0
T10146,2024-09-30 22:20:00,A0012,A0493,4618.61,normal,0
T23436,2024-10-01 00:39:00,A0111,A0097,3567.99,after_hours,1
T22986,2024-10-01 00:40:00,A0217,A0473,2327.7,after_hours,1
T23271,2024-10-01 01:10:00,A0112,A0418,4164.0,after_hours,1
T23951,2024-10-01 01:43:00,A0259,A0222,7223.83,after_hours,1
T23199,2024-10-01 02:13:00,A0126,A0081,4564.31,after_hours,1
T23065,2024-10-01 02:15:00,A0378,A0338,1607.32,after_hours,1
T23393,2024-10-01 04:47:00,A0141,A0184,7347.68,after_hours,1
T23804,2024-10-01 05:13:00,A0380,A0231,2202.88,after_hours,1
T1071,2024-10-01 06:26:00,A0265,A0299,2006.3,normal,0
T7376,2024-10-01 07:08:00,A0364,A0324,6195.38,normal,0
T5574,2024-10-01 07:11:00,A0067,A0069,2710.41,normal,0
T7425,2024-10-01 07:32:00,A0429,A0029,8479.76,normal,0
T18330,2024-10-01 08:09:00,A0107,A0323,6942.19,normal,0
T10244,2024-10-01 08:32:00,A0148,A0381,168.3,normal,0
T18011,2024-10-01 08:57:00,A0299,A0421,8746.12,normal,0
T14750,2024-10-01 09:00:00,A0368,A0233,7261.04,normal,0
T8205,2024-10-01 09:01:00,A0399,A0212,2232.93,normal,0
T15453,2024-10-01 09:02:00,A0437,A0059,1793.2,normal,0
T6692,2024-10-01 09:03:00,A0025,A0348,6123.33,normal,0
T17658,2024-10-01 09:17:00,A0189,A0158,9009.45,normal,0
T919,2024-10-01 09:18:00,A0183,A0084,623.59,normal,0
T649,2024-10-01 09:22:00,A0231,A0382,3413.1,normal,0
T6788,2024-10-01 09:27:00,A0437,A0388,4545.14,normal,0
T9298,2024-10-01 09:27:00,A0373,A0303,5569.35,normal,0
T12536,2024-10-01 09:36:00,A0443,A0210,8691.0,normal,0
T7146,2024-10-01 09:37:00,A0144,A0149,6549.37,normal,0
T701,2024-10-01 09:46:00,A0282,A0475,7471.33,normal,0
T6727,2024-10-01 09:52:00,A0377,A0190,8490.56,normal,0
T14649,2024-10-01 10:04:00,A0169,A0210,4948.06,normal,0
T5952,2024-10-01 10:14:00,A0048,A0464,9515.78,normal,0
T18561,2024-10-01 10:20:00,A0237,A0389,6289.01,normal,0
T15432,2024-10-01 10:21:00,A0107,A0257,1786.74,normal,0
T17048,2024-10-01 10:21:00,A0351,A0218,9823.98,normal,0
T14697,2024-10-01 10:25:00,A0496,A0328,3331.13,normal,0
T11635,2024-10-01 10:28:00,A0067,A0294,7054.12,normal,0
T24431,2024-10-01 10:37:00,A0288,A0321,9259.56,structuring,1
T5813,2024-10-01 11:04:00,A0341,A0219,5069.43,normal,0
T5296,2024-10-01 11:07:00,A0380,A0409,7772.33,normal,0
T8235,2024-10-01 11:08:00,A0298,A0090,4993.18,normal,0
T24546,2024-10-01 11:14:00,A0380,A0053,9044.13,structuring,1
T2586,2024-10-01 11:15:00,A0152,A0110,9711.12,normal,0
T2350,2024-10-01 11:21:00,A0016,A0340,8957.7,normal,0
T335,2024-10-01 11:23:00,A0079,A0379,3957.26,normal,0
T907,2024-10-01 11:24:00,A0484,A0029,9093.62,normal,0
T11341,2024-10-01 11:26:00,A0316,A0313,6406.71,normal,0
T1044,2024-10-01 11:39:00,A0427,A0482,6763.76,normal,0
T10675,2024-10-01 12:12:00,A0222,A0496,8885.08,normal,0
T1226,2024-10-01 12:22:00,A0162,A0419,2472.01,normal,0
T12672,2024-10-01 12:41:00,A0038,A0237,5487.2,normal,0
T10433,2024-10-01 12:44:00,A0002,A0046,3600.06,normal,0
T6212,2024-10-01 12:48:00,A0334,A0098,6376.37,normal,0
T4497,2024-10-01 12:52:00,A0111,A0425,5753.8,normal,0
T4153,2024-10-01 13:03:00,A0160,A0231,481.67,normal,0
T1770,2024-10-01 13:11:00,A0359,A0365,7416.68,normal,0
T14378,2024-10-01 13:28:00,A0263,A0362,7518.17,normal,0
T5977,2024-10-01 13:38:00,A0462,A0136,2277.64,normal,0
T14730,2024-10-01 13:48:00,A0305,A0385,8156.46,normal,0
T24246,2024-10-01 13:54:00,A0120,A0135,9553.79,structuring,1
T12392,2024-10-01 13:55:00,A0338,A0095,3311.36,normal,0
T385,2024-10-01 14:16:00,A0466,A0068,8833.26,normal,0
T11267,2024-10-01 14:20:00,A0257,A0030,775.9,normal,0
T15750,2024-10-01 14:20:00,A0280,A0189,5031.82,normal,0
T5725,2024-10-01 14:22:00,A0481,A0063,8644.58,normal,0
T6593,2024-10-01 14:25:00,A0019,A0457,3263.61,normal,0
T24509,2024-10-01 14:26:00,A0389,A0269,9331.38,structuring,1
T1562,2024-10-01 14:30:00,A0013,A0168,6108.97,normal,0
T9466,2024-10-01 14:32:00,A0057,A0248,9850.54,normal,0
T311,2024-10-01 14:46:00,A0333,A0184,3153.38,normal,0
T9043,2024-10-01 14:54:00,A0066,A0108,5543.39,normal,0
T8171,2024-10-01 14:56:00,A0365,A0312,6093.54,normal,0
T6011,2024-10-01 15:07:00,A0356,A0072,9624.36,normal,0
T14420,2024-10-01 15:29:00,A0310,A0444,3844.62,normal,0
T585,2024-10-01 15:29:00,A0379,A0329,4417.63,normal,0
T18037,2024-10-01 15:31:00,A0373,A0469,7315.35,normal,0
T283,2024-10-01 15:44:00,A0386,A0137,9544.94,normal,0
T18655,2024-10-01 15:45:00,A0255,A0349,1706.95,normal,0
T17854,2024-10-01 15:47:00,A0145,A0489,4251.55,normal,0
T11816,2024-10-01 15:57:00,A0393,A0476,7566.89,normal,0
T13715,2024-10-01 15:59:00,A0393,A0328,3744.78,normal,0
T4940,2024-10-01 16:04:00,A0254,A0131,2209.15,normal,0
T13991,2024-10-01 16:05:00,A0319,A0001,9401.36,normal,0
T12650,2024-10-01 16:34:00,A0059,A0172,4823.54,normal,0
T20773,2024-10-01 16:46:00,A0259,A0217,7588.47,circular_flow,1
T20774,2024-10-01 16:46:00,A0217,A0288,7488.47,circular_flow,1
T20772,2024-10-01 16:46:00,A0288,A0259,7688.47,circular_flow,1
T6182,2024-10-01 16:47:00,A0157,A0436,6822.03,normal,0
T1985,2024-10-01 16:48:00,A0482,A0366,2426.63,normal,0
T4136,2024-10-01 17:02:00,A0500,A0489,1110.64,normal,0
T10917,2024-10-01 17:12:00,A0034,A0135,4365.8,normal,0
T5032,2024-10-01 17:12:00,A0485,A0180,1238.38,normal,0
T13471,2024-10-01 17:22:00,A0024,A0123,1116.13,normal,0
T24606,2024-10-01 17:30:00,A0288,A0239,9651.65,structuring,1
T12456,2024-10-01 17:38:00,A0106,A0120,5503.4,normal,0
T25250,2024-10-01 17:40:00,A0014,A0476,9846.25,structuring,1
T17997,2024-10-01 17:59:00,A0407,A0005,2905.03,normal,0
T24334,2024-10-01 18:27:00,A0389,A0167,9141.87,structuring,1
T11681,2024-10-01 18:47:00,A0318,A0025,9781.06,normal,0
T15199,2024-10-01 18:47:00,A0003,A0414,1428.47,normal,0
T18685,2024-10-01 19:05:00,A0276,A0042,3104.61,normal,0
T24393,2024-10-01 19:09:00,A0115,A0124,9710.79,structuring,1
T15085,2024-10-01 19:13:00,A0230,A0413,2731.53,normal,0
T21876,2024-10-01 19:18:00,A0016,A0016,5691.61,self_loop,1
T8486,2024-10-01 19:35:00,A0199,A0222,925.62,normal,0
T11080,2024-10-01 19:42:00,A0315,A0014,6599.9,normal,0
T4174,2024-10-01 20:03:00,A0420,A0109,7296.24,normal,0
T5416,2024-10-01 20:34:00,A0375,A0049,9123.22,normal,0
T22817,2024-10-02 01:23:00,A0389,A0105,3228.2,after_hours,1
T7446,2024-10-02 06:15:00,A0201,A0220,5409.66,normal,0
T19054,2024-10-02 07:11:00,A0079,A0438,818.83,normal,0
T1954,2024-10-02 07:36:00,A0346,A0046,3252.14,normal,0
T7640,2024-10-02 08:26:00,A0486,A0453,4151.89,normal,0
T922,2024-10-02 09:00:00,A0139,A0351,7009.88,normal,0
T10868,2024-10-02 09:04:00,A0112,A0148,6321.91,normal,0
T15073,2024-10-02 09:10:00,A0176,A0080,7806.44,normal,0
T10602,2024-10-02 09:12:00,A0003,A0065,1853.39,normal,0
T11629,2024-10-02 09:12:00,A0078,A0246,6993.3,normal,0
T14092,2024-10-02 09:20:00,A0033,A0337,3065.72,normal,0
T198,2024-10-02 09:21:00,A0331,A0344,4291.72,normal,0
T6746,2024-10-02 09:24:00,A0083,A0357,4551.05,normal,0
T17596,2024-10-02 09:25:00,A0413,A0367,7448.08,normal,0
T9502,2024-10-02 09:32:00,A0114,A0296,1101.22,normal,0
T15207,2024-10-02 09:36:00,A0110,A0076,9890.57,normal,0
T16488,2024-10-02 09:36:00,A0223,A0119,8925.27,normal,0
T4609,2024-10-02 09:54:00,A0268,A0429,6231.08,normal,0
T2432,2024-10-02 09:58:00,A0031,A0064,266.92,normal,0
T5555,2024-10-02 10:31:00,A0212,A0051,8936.74,normal,0
T8702,2024-10-02 10:33:00,A0285,A0335,5112.04,normal,0
T19582,2024-10-02 10:38:00,A0143,A0457,7084.05,circular_flow,1
T19581,2024-10-02 10:38:00,A0126,A0143,7184.05,circular_flow,1
T19583,2024-10-02 10:38:00,A0457,A0126,6984.05,circular_flow,1
T3000,2024-10-02 10:51:00,A0297,A0031,6427.21,normal,0
T20538,2024-10-02 10:55:00,A0328,A0358,7322.55,circular_flow,1
T20540,2024-10-02 10:55:00,A0288,A0328,7122.55,circular_flow,1
T20539,2024-10-02 10:55:00,A0358,A0288,7222.55,circular_flow,1
T13269,2024-10-02 11:05:00,A0203,A0059,3923.27,normal,0
T12453,2024-10-02 11:05:00,A0374,A0411,7286.41,normal,0
T4197,2024-10-02 11:08:00,A0322,A0212,8575.18,normal,0
T21075,2024-10-02 11:09:00,A0173,A0173,4418.69,self_loop,1
T1315,2024-10-02 11:15:00,A0442,A0067,3379.0,normal,0
T24780,2024-10-02 11:16:00,A0115,A0278,9469.9,structuring,1
T16079,2024-10-02 11:21:00,A0041,A0227,2859.19,normal,0
T25221,2024-10-02 11:29:00,A0141,A0396,9418.51,structuring,1
T9390,2024-10-02 11:31:00,A0198,A0039,275.61,normal,0
T6505,2024-10-02 11:34:00,A0401,A0066,9209.64,normal,0
T15062,2024-10-02 11:48:00,A0033,A0244,9004.88,normal,0
T2577,2024-10-02 12:03:00,A0383,A0451,531.83,normal,0
T13733,2024-10-02 12:23:00,A0185,A0055,6038.31,normal,0
T14312,2024-10-02 12:24:00,A0229,A0410,8293.26,normal,0
T10919,2024-10-02 12:32:00,A0122,A0055,8734.59,normal,0
T9957,2024-10-02 12:41:00,A0440,A0005,4806.55,normal,0
T6267,2024-10-02 12:42:00,A0220,A0007,1757.34,normal,0
T17269,2024-10-02 12:45:00,A0253,A0009,4024.55,normal,0
T16329,2024-10-02 12:46:00,A0158,A0175,2247.28,normal,0
T11598,2024-10-02 12:47:00,A0465,A0395,8169.63,normal,0
T10243,2024-10-02 13:22:00,A0174,A0283,3136.01,normal,0
T5565,2024-10-02 13:42:00,A0216,A0067,5683.88,normal,0
T21231,2024-10-02 13:50:00,A0080,A0080,4910.45,self_loop,1
T10828,2024-10-02 13:59:00,A0242,A0235,952.24,normal,0
T6903,2024-10-02 14:07:00,A0485,A0096,1056.25,normal,0
T24442,2024-10-02 14:11:00,A0360,A0045,9287.86,structuring,1
T6357,2024-10-02 14:12:00,A0169,A0235,3390.76,normal,0
T14589,2024-10-02 14:15:00,A0388,A0260,3640.65,normal,0
T3048,2024-10-02 14:24:00,A0184,A0034,4471.28,normal,0
T9578,2024-10-02 14:24:00,A0009,A0063,2659.55,normal,0
T12269,2024-10-02 14:25:00,A0279,A0363,6916.33,normal,0
T9331,2024-10-02 14:31:00,A0434,A0001,3065.49,normal,0
T8830,2024-10-02 14:34:00,A0295,A0350,7977.28,normal,0
T1830,2024-10-02 14:44:00,A0309,A0492,6030.57,normal,0
T9591,2024-10-02 14:47:00,A0340,A0198,5165.97,normal,0
T24273,2024-10-02 14:49:00,A0389,A0474,9142.24,structuring,1
T18720,2024-10-02 14:51:00,A0423,A0038,3321.12,normal,0
T24292,2024-10-02 15:02:00,A0491,A0356,9119.53,structuring,1
T22325,2024-10-02 15:06:00,A0347,A0347,5264.29,self_loop,1
T2177,2024-10-02 15:07:00,A0168,A0095,7146.82,normal,0
T8052,2024-10-02 15:18:00,A0093,A0237,5222.25,normal,0
T14167,2024-10-02 15:21:00,A0179,A0069,6854.13,normal,0
T6754,2024-10-02 15:21:00,A0468,A0342,3826.62,normal,0
T5528,2024-10-02 15:33:00,A0447,A0387,4522.69,normal,0
T3839,2024-10-02 15:52:00,A0041,A0036,693.31,normal,0
T15964,2024-10-02 16:00:00,A0363,A0427,8983.41,normal,0
T2071,2024-10-02 16:04:00,A0062,A0072,1892.94,normal,0
T19502,2024-10-02 16:05:00,A0032,A0388,1825.07,normal,0
T12128,2024-10-02 16:15:00,A0197,A0179,9260.98,normal,0
T5886,2024-10-02 16:19:00,A0422,A0081,7035.83,normal,0
T14185,2024-10-02 16:23:00,A0402,A0093,7084.55,normal,0
T12635,2024-10-02 16:25:00,A0456,A0412,9906.17,normal,0
T25017,2024-10-02 16:35:00,A0072,A0129,9222.78,structuring,1
T24172,2024-10-02 16:38:00,A0367,A0119,9726.27,structuring,1
T5651,2024-10-02 16:39:00,A0349,A0178,9041.26,normal,0
T1713,2024-10-02 16:40:00,A0307,A0143,3262.09,normal,0
T2652,2024-10-02 16:48:00,A0293,A0263,8061.4,normal,0
T17106,2024-10-02 16:55:00,A0163,A0255,5159.02,normal,0
T22350,2024-10-02 17:01:00,A0017,A0017,8333.61,self_loop,1
T655,2024-10-02 17:10:00,A0139,A0455,4504.49,normal,0
T21547,2024-10-02 17:13:00,A0302,A0302,6120.55,self_loop,1
T9280,2024-10-02 17:15:00,A0359,A0345,1218.68,normal,0
T1571,2024-10-02 17:26:00,A0181,A0287,5105.87,normal,0
T18093,2024-10-02 17:46:00,A0012,A0244,579.32,normal,0
T7259,2024-10-02 18:33:00,A0432,A0422,4926.14,normal,0
T1771,2024-10-02 19:16:00,A0165,A0240,2354.05,normal,0
T9169,2024-10-02 20:20:00,A0159,A0006,6199.2,normal,0
T23903,2024-10-03 00:37:00,A0280,A0453,1235.99,after_hours,1
T23415,2024-10-03 02:53:00,A0259,A0399,4977.4,after_hours,1
T22634,2024-10-03 03:22:00,A0230,A0099,2475.77,after_hours,1
T23587,2024-10-03 05:47:00,A0415,A0491,5261.99,after_hours,1
T5832,2024-10-03 06:22:00,A0407,A0169,2339.63,normal,0
T9987,2024-10-03 07:11:00,A0374,A0447,3160.4,normal,0
T4794,2024-10-03 07:22:00,A0422,A0252,527.86,normal,0
T12222,2024-10-03 07:27:00,A0232,A0295,6859.87,normal,0
T21535,2024-10-03 07:42:00,A0113,A0113,1756.09,self_loop,1
T8179,2024-10-03 07:59:00,A0372,A0423,3285.35,normal,0
T11880,2024-10-03 09:12:00,A0150,A0211,7923.16,normal,0
T3593,2024-10-03 09:15:00,A0183,A0330,5437.27,normal,0
T15017,2024-10-03 09:20:00,A0015,A0301,2197.85,normal,0
T5669,2024-10-03 09:25:00,A0330,A0150,2846.67,normal,0
T25489,2024-10-03 09:28:00,A0230,A0295,9214.0,structuring,1
T16017,2024-10-03 09:28:00,A0175,A0256,4433.47,normal,0
